time_s,position_cm,setpoint_cm,error_cm,control_signal_v
143.51587963104248,14.71,15.0,0.28999999999999915,4.966
143.63941073417664,14.76,15.0,0.2400000000000002,5.005
143.74535846710205,14.78,15.0,0.22000000000000064,5.015
143.85180592536926,14.73,15.0,0.2699999999999996,4.966
144.03004693984985,14.8,15.0,0.1999999999999993,5.005
144.13476991653442,14.71,15.0,0.28999999999999915,4.936
144.18790292739868,14.78,15.0,0.22000000000000064,5.005
144.24123644828796,14.71,15.0,0.28999999999999915,5.054
144.3638777732849,14.83,15.0,0.16999999999999993,5.005
144.47059726715088,14.73,15.0,0.2699999999999996,4.966
144.52391910552979,14.78,15.0,0.22000000000000064,4.995
144.57721996307373,14.76,15.0,0.2400000000000002,4.936
144.63004422187805,14.68,15.0,0.3200000000000003,5.005
144.75333976745605,14.76,15.0,0.2400000000000002,4.966
144.8592927455902,14.78,15.0,0.22000000000000064,4.995
144.91258907318115,14.73,15.0,0.2699999999999996,4.985
144.9660665988922,14.68,15.0,0.3200000000000003,5.024
145.08946132659912,14.68,15.0,0.3200000000000003,4.966
145.19501376152039,14.66,15.0,0.33999999999999986,5.005
145.30171513557434,14.78,15.0,0.22000000000000064,4.976
145.4794361591339,14.83,15.0,0.16999999999999993,4.985
145.58452987670898,14.76,5.0,-9.76,4.966
145.63773131370544,14.78,5.0,-9.78,5.005
145.81511116027832,13.14,5.0,-8.14,0.215
145.92076468467712,10.19,5.0,-5.1899999999999995,0.166
146.1556270122528,3.03,5.0,1.9700000000000002,5.982
146.42017436027527,5.84,5.0,-0.8399999999999999,3.978
146.46883010864258,5.59,5.0,-0.5899999999999999,3.998
146.68815851211548,4.25,5.0,0.75,5.572
146.95292329788208,5.13,5.0,-0.1299999999999999,4.614
147.001615524292,5.13,5.0,-0.1299999999999999,4.663
147.20375728607178,5.18,5.0,-0.17999999999999972,4.692
147.46934604644775,5.22,5.0,-0.21999999999999975,4.663
147.73678946495056,5.15,5.0,-0.15000000000000036,4.624
148.00246453285217,5.1,5.0,-0.09999999999999964,4.633
148.26885890960693,5.08,5.0,-0.08000000000000007,4.633
148.53534936904907,5.1,5.0,-0.09999999999999964,4.653
148.80284667015076,5.15,5.0,-0.15000000000000036,4.604
149.05162239074707,5.18,5.0,-0.17999999999999972,4.643
149.31814885139465,5.2,5.0,-0.20000000000000018,4.614
149.58416509628296,5.15,5.0,-0.15000000000000036,4.633
149.85022258758545,5.0,5.0,0.0,4.604
150.1168053150177,5.05,5.0,-0.04999999999999982,4.702
150.38243055343628,4.88,5.0,0.1200000000000001,5.005
150.63242840766907,4.74,5.0,0.2599999999999998,4.966
150.89992904663086,4.81,5.0,0.1900000000000004,4.985
151.16472148895264,4.76,5.0,0.2400000000000002,4.985
151.43144273757935,4.81,5.0,0.1900000000000004,5.005
151.69728088378906,4.74,5.0,0.2599999999999998,4.956
151.96435618400574,4.78,5.0,0.21999999999999975,4.976
152.21339511871338,4.74,5.0,0.2599999999999998,4.927
152.4802725315094,4.83,5.0,0.16999999999999993,4.966
152.7462501525879,4.81,5.0,0.1900000000000004,5.005
153.01305484771729,4.76,5.0,0.2400000000000002,4.917
153.27733373641968,4.86,5.0,0.13999999999999968,4.995
153.54372096061707,4.71,5.0,0.29000000000000004,4.976
153.59634613990784,4.69,5.0,0.3099999999999996,4.966
153.81107473373413,4.78,5.0,0.21999999999999975,5.015
154.0598340034485,4.76,5.0,0.2400000000000002,4.995
154.11131072044373,4.78,5.0,0.21999999999999975,4.985
154.328280210495,4.76,5.0,0.2400000000000002,5.015
154.5918571949005,4.78,5.0,0.21999999999999975,5.005
154.86016964912415,4.78,5.0,0.21999999999999975,5.015
155.12544226646423,4.74,5.0,0.2599999999999998,5.024
155.39314246177673,4.76,5.0,0.2400000000000002,5.034
155.6415250301361,4.86,5.0,0.13999999999999968,5.044
155.9091818332672,4.81,5.0,0.1900000000000004,4.995
156.17386317253113,4.76,5.0,0.2400000000000002,5.054
156.44147777557373,4.69,5.0,0.3099999999999996,4.995
156.70612287521362,4.81,5.0,0.1900000000000004,5.024
156.973548412323,4.83,5.0,0.16999999999999993,5.015
157.22254943847656,4.71,5.0,0.29000000000000004,5.024
157.4899938106537,4.76,5.0,0.2400000000000002,4.995
157.75489902496338,4.81,5.0,0.1900000000000004,5.005
158.0214192867279,4.76,5.0,0.2400000000000002,4.995
158.28752875328064,4.78,5.0,0.21999999999999975,5.034
158.55500411987305,4.74,5.0,0.2599999999999998,4.976
158.8199520111084,4.83,5.0,0.16999999999999993,4.966
159.07101774215698,4.81,5.0,0.1900000000000004,4.985
159.336186170578,4.76,5.0,0.2400000000000002,5.015
159.60355377197266,4.83,5.0,0.16999999999999993,5.064
159.86853861808777,4.69,5.0,0.3099999999999996,4.985
159.91803312301636,4.71,5.0,0.29000000000000004,5.015
160.13609313964844,4.81,5.0,0.1900000000000004,5.024
160.40170884132385,4.78,5.0,0.21999999999999975,4.995
160.65213871002197,4.86,5.0,0.13999999999999968,5.015
160.91713857650757,4.91,5.0,0.08999999999999986,5.044
161.1847116947174,4.71,5.0,0.29000000000000004,5.024
161.44957566261292,4.78,5.0,0.21999999999999975,5.005
161.71549463272095,4.71,5.0,0.29000000000000004,5.064
161.7643439769745,4.74,5.0,0.2599999999999998,5.034
161.98339319229126,4.69,5.0,0.3099999999999996,4.985
162.2495858669281,4.83,5.0,0.16999999999999993,5.005
162.4989619255066,4.78,5.0,0.21999999999999975,5.044
162.7659010887146,4.81,5.0,0.1900000000000004,4.995
162.84823560714722,4.78,15.0,10.219999999999999,5.034
163.03213477134705,5.25,15.0,9.75,8.553
163.2169280052185,10.63,15.0,4.369999999999999,8.798
163.3216209411621,14.63,15.0,0.3699999999999992,6.755
163.37671065330505,16.39,15.0,-1.3900000000000006,4.555
163.6053695678711,13.51,15.0,1.4900000000000002,6.149
163.71058583259583,14.41,15.0,0.5899999999999999,6.256
163.76387882232666,16.27,15.0,-1.2699999999999996,4.643
163.81724643707275,16.64,15.0,-1.6400000000000006,3.109
163.94048285484314,14.12,15.0,0.8800000000000008,4.526
164.0465795993805,13.48,15.0,1.5199999999999996,6.549
164.09938168525696,14.51,15.0,0.4900000000000002,6.197
164.15314841270447,16.34,15.0,-1.3399999999999999,4.497
164.33011507987976,14.05,15.0,0.9499999999999993,4.663
164.4354269504547,13.56,15.0,1.4399999999999995,6.471
164.48846530914307,14.61,15.0,0.39000000000000057,6.07
164.54170489311218,16.39,15.0,-1.3900000000000006,4.37
164.66542100906372,15.46,15.0,-0.46000000000000085,3.412
164.77137160301208,13.61,15.0,1.3900000000000006,6.217
164.87865543365479,14.76,15.0,0.2400000000000002,6.07
165.05591678619385,15.32,15.0,-0.3200000000000003,3.451
165.16172647476196,13.53,15.0,1.4700000000000006,6.256
165.2665891647339,14.95,15.0,0.05000000000000071,5.904
165.39125561714172,16.34,15.0,-1.3399999999999999,3.03
165.49614596366882,13.68,15.0,1.3200000000000003,5.122
165.54960918426514,13.56,15.0,1.4399999999999995,6.305
165.60336589813232,13.63,15.0,1.3699999999999992,6.432
165.72647666931152,16.47,15.0,-1.4699999999999989,3.431
165.8334517478943,15.2,15.0,-0.1999999999999993,3.705
165.9395728111267,13.44,15.0,1.5600000000000005,6.364
166.11592936515808,16.61,15.0,-1.6099999999999994,3.284
166.22140073776245,15.07,15.0,-0.07000000000000028,3.558
166.2745795249939,13.58,15.0,1.42,5.367
166.32778692245483,13.48,15.0,1.5199999999999996,6.442
166.45090174674988,15.98,15.0,-0.9800000000000004,5.044
166.5572214126587,16.25,15.0,-1.25,3.021
166.66452479362488,13.56,15.0,1.4399999999999995,5.543
166.84213995933533,16.12,15.0,-1.120000000000001,4.712
166.94643020629883,16.12,15.0,-1.120000000000001,3.118
167.0010120868683,14.71,15.0,0.28999999999999915,4.018
167.17724227905273,14.44,15.0,0.5600000000000005,6.237
167.28274631500244,16.59,15.0,-1.5899999999999999,3.177
167.33573007583618,16.05,15.0,-1.0500000000000007,2.981
167.389155626297,14.56,15.0,0.4399999999999995,4.135
167.443190574646,13.46,15.0,1.5399999999999991,5.914
167.56530785560608,14.83,15.0,0.16999999999999993,6.041
167.61825489997864,16.47,15.0,-1.4699999999999989,4.174
167.6712417602539,16.47,15.0,-1.4699999999999989,3.089
167.72466468811035,15.81,15.0,-0.8100000000000005,3.206
167.77832961082458,14.14,15.0,0.8599999999999994,4.536
167.90132427215576,13.7,15.0,1.3000000000000007,6.53
168.007488489151,16.49,15.0,-1.4899999999999984,3.812
168.11389899253845,15.51,15.0,-0.5099999999999998,3.353
168.16741585731506,13.83,15.0,1.17,4.79
168.29015135765076,13.85,15.0,1.1500000000000004,6.442
168.39724826812744,16.56,15.0,-1.5599999999999987,3.646
168.50299978256226,15.29,15.0,-0.28999999999999915,3.48
168.62602043151855,13.48,15.0,1.5199999999999996,6.461
168.73359894752502,15.68,15.0,-0.6799999999999997,5.249
168.83924317359924,16.39,15.0,-1.3900000000000006,3.001
168.8920543193817,15.15,15.0,-0.15000000000000036,3.597
169.0156536102295,13.46,15.0,1.5399999999999991,6.51
169.12192249298096,15.95,15.0,-0.9499999999999993,5.044
169.175306558609,16.49,15.0,-1.4899999999999984,3.402
169.35307574272156,13.53,15.0,1.4700000000000006,6.002
169.45754051208496,14.39,15.0,0.6099999999999994,6.285
169.5639612674713,16.54,15.0,-1.5399999999999991,3.226
169.73987221717834,13.41,15.0,1.5899999999999999,6.149
169.84752416610718,14.58,15.0,0.41999999999999993,6.08
169.95393538475037,16.52,15.0,-1.5199999999999996,3.118
170.07590293884277,13.97,15.0,1.0299999999999994,4.858
170.12921023368835,13.51,15.0,1.4900000000000002,6.295
170.1824746131897,13.48,15.0,1.5199999999999996,6.549
170.2363796234131,14.88,15.0,0.11999999999999922,6.012
170.34301686286926,16.56,15.0,-1.5599999999999987,3.06
170.46572756767273,13.7,15.0,1.3000000000000007,5.073
170.57244729995728,13.61,15.0,1.3900000000000006,6.588
170.6791319847107,16.59,15.0,-1.5899999999999999,3.851
170.8018183708191,15.07,15.0,-0.07000000000000028,3.705
170.9072663784027,13.41,15.0,1.5899999999999999,6.5
171.01490020751953,15.46,15.0,-0.46000000000000085,5.533
171.19141006469727,14.54,15.0,0.46000000000000085,3.851
171.29636812210083,13.56,15.0,1.4399999999999995,6.461
171.35023641586304,13.92,15.0,1.08,6.422
171.40540981292725,15.78,15.0,-0.7799999999999994,5.23
171.52626037597656,15.95,15.0,-0.9499999999999993,3.011
171.63291549682617,13.34,15.0,1.6600000000000001,6.002
171.6861662864685,13.48,15.0,1.5199999999999996,6.52
171.73955941200256,14.27,15.0,0.7300000000000004,6.344
171.79229998588562,16.2,15.0,-1.1999999999999993,4.741
171.91624999046326,15.78,15.0,-0.7799999999999994,3.177
172.02203249931335,13.44,15.0,1.5600000000000005,6.119
172.07497334480286,13.48,15.0,1.5199999999999996,6.579
172.12873435020447,14.58,15.0,0.41999999999999993,6.266
172.25152921676636,16.54,15.0,-1.5399999999999991,3.011
172.35750269889832,13.85,15.0,1.1500000000000004,4.78
172.41120839118958,13.53,15.0,1.4700000000000006,6.266
172.46482157707214,13.58,15.0,1.42,6.579
172.63993525505066,16.47,15.0,-1.4699999999999989,2.972
172.6932029724121,15.22,15.0,-0.22000000000000064,3.529
172.74903106689453,13.73,15.0,1.2699999999999996,5.171
172.80207896232605,13.46,15.0,1.5399999999999991,6.393
172.85532212257385,13.68,15.0,1.3200000000000003,6.628
172.97566437721252,16.61,15.0,-1.6099999999999994,3.236
173.02888584136963,16.2,15.0,-1.1999999999999993,2.893
173.1354615688324,13.56,15.0,1.4399999999999995,5.474
173.18886590003967,13.39,15.0,1.6099999999999994,6.5
173.24312448501587,13.75,15.0,1.25,6.588
173.3647665977478,16.61,15.0,-1.6099999999999994,3.138
173.41799926757812,16.2,15.0,-1.1999999999999993,2.903
173.47126531600952,14.63,15.0,0.3699999999999992,3.959
173.57777619361877,13.41,15.0,1.5899999999999999,6.569
173.70073127746582,16.49,15.0,-1.4899999999999984,4.36
173.75385308265686,16.54,15.0,-1.5399999999999991,3.011
173.80754685401917,15.95,15.0,-0.9499999999999993,3.06
173.86064410209656,14.34,15.0,0.6600000000000001,4.291
173.9136881828308,13.46,15.0,1.5399999999999991,6.178
173.97030758857727,13.39,15.0,1.6099999999999994,6.598
174.09011816978455,16.66,15.0,-1.6600000000000001,3.92
174.196519613266,15.71,15.0,-0.7100000000000009,3.216
174.30306959152222,13.46,15.0,1.5399999999999991,6.237
174.42572808265686,15.39,15.0,-0.39000000000000057,5.65
174.4789216518402,16.66,15.0,-1.6600000000000001,3.607
174.5345983505249,16.49,15.0,-1.4899999999999984,2.874
174.6389718055725,13.78,15.0,1.2200000000000006,5.005
174.6919858455658,13.44,15.0,1.5600000000000005,6.344
174.81488847732544,15.78,15.0,-0.7799999999999994,5.337
174.86811757087708,16.56,15.0,-1.5599999999999987,3.324
174.92381191253662,16.47,15.0,-1.4699999999999989,2.874
175.02787065505981,13.63,15.0,1.3699999999999992,5.464
175.15080332756042,14.36,15.0,0.6400000000000006,6.315
175.2573001384735,16.52,15.0,-1.5199999999999996,3.236
175.31055235862732,16.08,15.0,-1.0799999999999983,3.06
175.3638150691986,14.83,15.0,0.16999999999999993,4.164
175.41692805290222,13.53,15.0,1.4700000000000006,5.777
175.54013633728027,14.68,15.0,0.3200000000000003,6.08
175.646390914917,16.56,15.0,-1.5599999999999987,3.099
175.6996078491211,15.93,15.0,-0.9299999999999997,3.109
175.7528431415558,14.22,15.0,0.7799999999999994,4.428
175.87588167190552,13.58,15.0,1.42,6.628
175.92909693717957,15.2,15.0,-0.1999999999999993,5.806
175.9823124408722,16.56,15.0,-1.5599999999999987,3.803
176.08902645111084,15.61,15.0,-0.6099999999999994,3.245
176.1420543193817,13.9,15.0,1.0999999999999996,4.761
176.26497554779053,13.85,15.0,1.1500000000000004,6.549
176.31828236579895,15.59,15.0,-0.5899999999999999,5.464
176.37216138839722,16.49,15.0,-1.4899999999999984,3.48
176.42467069625854,16.37,15.0,-1.370000000000001,2.972
176.4779815673828,15.34,15.0,-0.33999999999999986,3.597
176.6009397506714,13.48,15.0,1.5199999999999996,6.549
176.70733499526978,15.98,15.0,-0.9800000000000004,5.191
176.76054453849792,16.69,15.0,-1.6900000000000013,3.167
176.8141577243805,16.56,15.0,-1.5599999999999987,2.757
176.86701679229736,14.98,15.0,0.019999999999999574,3.636
176.99021315574646,13.46,15.0,1.5399999999999991,6.598
177.04324197769165,14.32,15.0,0.6799999999999997,6.344
177.14980554580688,16.42,15.0,-1.4200000000000017,3.148
177.2029891014099,16.03,15.0,-1.0300000000000011,2.991
177.32594513893127,13.44,15.0,1.5600000000000005,6.217
177.3790853023529,13.53,15.0,1.4700000000000006,6.549
177.43237447738647,14.66,15.0,0.33999999999999986,6.139
177.48561644554138,16.52,15.0,-1.5199999999999996,4.291
177.5419728755951,16.64,15.0,-1.6400000000000006,3.021
177.71502447128296,13.51,15.0,1.4900000000000002,6.383
177.77061486244202,13.78,15.0,1.2200000000000006,6.559
177.82188892364502,15.2,15.0,-0.1999999999999993,5.767
177.87500286102295,16.59,15.0,-1.5899999999999999,3.773
177.92823362350464,16.52,15.0,-1.5199999999999996,2.933
178.05250334739685,13.53,15.0,1.4700000000000006,5.484
178.1588306427002,13.88,15.0,1.1199999999999992,6.52
178.26564002037048,16.49,15.0,-1.4899999999999984,3.412
178.44209837913513,13.46,15.0,1.5399999999999991,5.924
178.54738330841064,14.17,15.0,0.8300000000000001,6.461
178.60179591178894,16.17,15.0,-1.1700000000000017,4.907
178.77779936790466,14.27,15.0,0.7300000000000004,4.428
178.88291335105896,13.51,15.0,1.4900000000000002,6.637
178.93616795539856,14.63,15.0,0.3699999999999992,6.266
178.9892816543579,16.54,15.0,-1.5399999999999991,4.399
179.04485607147217,16.56,15.0,-1.5599999999999987,3.03
179.16596579551697,13.73,15.0,1.2699999999999996,4.976
179.27261972427368,13.73,15.0,1.2699999999999996,6.618
179.3433563709259,15.86,5.0,-10.86,5.21
179.50324726104736,14.8,5.0,-9.8,0.45
179.60795640945435,11.8,5.0,-6.800000000000001,0.176
179.71033310890198,8.74,5.0,-3.74,0.166
179.75978899002075,6.96,5.0,-1.96,1.046
179.97786021232605,4.05,5.0,0.9500000000000002,6.755
180.24359250068665,3.61,5.0,1.3900000000000001,5.142
180.49348068237305,6.03,5.0,-1.0300000000000002,3.773
180.75925993919373,4.74,5.0,0.2599999999999998,5.826
181.02679300308228,3.54,5.0,1.46,5.914
181.2919216156006,5.76,5.0,-0.7599999999999998,3.724
181.5587170124054,5.71,5.0,-0.71,4.809
181.82503962516785,3.44,5.0,1.56,6.334
182.09173703193665,5.35,5.0,-0.34999999999999964,3.9
182.3403913974762,5.81,5.0,-0.8099999999999996,4.438
182.60768580436707,3.78,5.0,1.2200000000000002,6.237
182.87388825416565,5.03,5.0,-0.03000000000000025,4.066
183.14019656181335,5.59,5.0,-0.5899999999999999,4.291
183.40738034248352,4.15,5.0,0.8499999999999996,5.709
183.67321825027466,5.4,5.0,-0.40000000000000036,4.233
183.9231915473938,4.59,5.0,0.41000000000000014,5.083
184.18937420845032,4.71,5.0,0.29000000000000004,5.152
184.4545967578888,4.59,5.0,0.41000000000000014,5.161
184.72088265419006,4.66,5.0,0.33999999999999986,5.122
184.986829996109,4.64,5.0,0.3600000000000003,5.132
185.2538182735443,4.66,5.0,0.33999999999999986,5.152
185.50247621536255,4.61,5.0,0.3899999999999997,5.2
185.56833267211914,4.64,5.0,0.3600000000000003,5.181
185.7684395313263,4.88,5.0,0.1200000000000001,5.024
186.03511142730713,4.98,5.0,0.019999999999999574,4.809
186.08657050132751,4.96,5.0,0.040000000000000036,4.819
186.30244731903076,4.98,5.0,0.019999999999999574,4.848
186.56747794151306,4.96,5.0,0.040000000000000036,4.829
186.61944365501404,4.91,5.0,0.08999999999999986,4.78
186.83557653427124,5.0,5.0,0.0,4.78
187.10022926330566,5.0,5.0,0.0,4.848
187.3514666557312,5.0,5.0,0.0,4.839
187.61710405349731,4.88,5.0,0.1200000000000001,4.8
187.88201260566711,4.91,5.0,0.08999999999999986,4.839
187.93129706382751,5.0,5.0,0.0,4.8
188.14843249320984,4.86,5.0,0.13999999999999968,4.8
188.1977822780609,4.98,5.0,0.019999999999999574,4.79
188.41635656356812,4.91,5.0,0.08999999999999986,4.819
188.6810998916626,4.91,5.0,0.08999999999999986,4.819
188.9312767982483,4.96,5.0,0.040000000000000036,4.897
189.19756698608398,4.91,5.0,0.08999999999999986,4.78
189.24956107139587,4.93,5.0,0.07000000000000028,4.77
189.46527695655823,4.93,5.0,0.07000000000000028,4.868
189.73004007339478,4.78,5.0,0.21999999999999975,4.77
189.77928352355957,4.91,5.0,0.08999999999999986,4.809
189.99763584136963,4.96,5.0,0.040000000000000036,4.829
190.26247882843018,4.96,5.0,0.040000000000000036,4.78
190.5302710533142,4.96,5.0,0.040000000000000036,4.819
190.77870512008667,4.91,5.0,0.08999999999999986,4.8
191.04653573036194,4.98,5.0,0.019999999999999574,4.839
191.31087040901184,4.93,5.0,0.07000000000000028,4.8
191.36006474494934,4.91,5.0,0.08999999999999986,4.819
191.57966017723083,4.98,5.0,0.019999999999999574,4.829
191.84377241134644,4.83,5.0,0.16999999999999993,4.79
192.11184883117676,5.0,5.0,0.0,4.878
192.35987067222595,4.91,5.0,0.08999999999999986,4.809
192.40830850601196,5.03,5.0,-0.03000000000000025,4.809
192.62709593772888,4.86,5.0,0.13999999999999968,4.819
192.8920135498047,4.96,5.0,0.040000000000000036,4.8
192.94414591789246,4.91,5.0,0.08999999999999986,4.8
193.15966415405273,4.93,5.0,0.07000000000000028,4.809
193.42489981651306,5.0,5.0,0.0,4.819
193.47548508644104,4.98,5.0,0.019999999999999574,4.848
193.6920735836029,4.91,5.0,0.08999999999999986,4.829
193.95714664459229,4.81,5.0,0.1900000000000004,4.79
194.20800924301147,4.93,5.0,0.07000000000000028,4.78
194.4735291004181,5.05,5.0,-0.04999999999999982,4.829
194.5241458415985,4.96,5.0,0.040000000000000036,4.839
194.74079775810242,4.88,5.0,0.1200000000000001,4.848
195.00581574440002,5.03,5.0,-0.03000000000000025,4.839
195.05662727355957,5.0,5.0,0.0,4.819
195.27322602272034,4.96,5.0,0.040000000000000036,4.8
195.53801369667053,4.91,5.0,0.08999999999999986,4.848
195.58707737922668,4.93,5.0,0.07000000000000028,4.819
195.78931283950806,4.83,5.0,0.16999999999999993,4.8
196.054137468338,4.96,5.0,0.040000000000000036,4.8
196.1046187877655,4.96,5.0,0.040000000000000036,4.819
196.32217574119568,4.96,5.0,0.040000000000000036,4.858
196.5871832370758,4.98,5.0,0.019999999999999574,4.809
196.63603734970093,4.93,5.0,0.07000000000000028,4.839
196.85541009902954,4.91,5.0,0.08999999999999986,4.809
197.1199541091919,4.93,5.0,0.07000000000000028,4.829
197.16807627677917,4.98,5.0,0.019999999999999574,4.868
197.3696460723877,5.03,5.0,-0.03000000000000025,4.858
197.4180166721344,4.91,5.0,0.08999999999999986,4.829
197.63650965690613,4.93,5.0,0.07000000000000028,4.829
197.9038064479828,4.91,5.0,0.08999999999999986,4.829
198.16861414909363,4.93,5.0,0.07000000000000028,4.848
198.2182219028473,4.91,5.0,0.08999999999999986,4.809
198.4363396167755,4.98,5.0,0.019999999999999574,4.819
198.7015037536621,4.93,5.0,0.07000000000000028,4.8
198.7504539489746,4.86,5.0,0.13999999999999968,4.8
198.96858525276184,4.96,5.0,0.040000000000000036,4.839
199.2170650959015,4.93,5.0,0.07000000000000028,4.839
199.48533582687378,4.93,5.0,0.07000000000000028,4.8
199.7496862411499,4.96,5.0,0.040000000000000036,4.819
199.80176877975464,4.93,5.0,0.07000000000000028,4.829
200.0172529220581,4.91,5.0,0.08999999999999986,4.809
200.28197646141052,4.98,5.0,0.019999999999999574,4.829
200.54895067214966,4.96,5.0,0.040000000000000036,4.819
200.79813838005066,5.03,5.0,-0.03000000000000025,4.819
200.84658193588257,4.93,5.0,0.07000000000000028,4.819
201.0659317970276,4.93,5.0,0.07000000000000028,4.888
201.3306794166565,4.93,5.0,0.07000000000000028,4.809
201.38223838806152,5.0,5.0,0.0,4.868
201.59836316108704,4.96,5.0,0.040000000000000036,4.79
201.863196849823,4.91,5.0,0.08999999999999986,4.809
201.9124083518982,5.03,5.0,-0.03000000000000025,4.839
202.13050651550293,4.88,5.0,0.1200000000000001,4.79
202.37889409065247,4.96,5.0,0.040000000000000036,4.8
202.44648838043213,4.96,5.0,0.040000000000000036,4.839
202.64695262908936,4.91,5.0,0.08999999999999986,4.809
202.9114170074463,4.91,5.0,0.08999999999999986,4.839
202.9639573097229,4.91,5.0,0.08999999999999986,4.809
203.17951083183289,4.96,5.0,0.040000000000000036,4.809
203.44506978988647,4.91,5.0,0.08999999999999986,4.8
203.71207737922668,4.98,5.0,0.019999999999999574,4.829
203.9778470993042,5.05,5.0,-0.04999999999999982,4.78
204.22801852226257,5.0,5.0,0.0,4.878
204.49439239501953,4.98,5.0,0.019999999999999574,4.858
204.76094436645508,4.91,5.0,0.08999999999999986,4.829
205.02687644958496,4.96,5.0,0.040000000000000036,4.809
205.29303097724915,4.98,5.0,0.019999999999999574,4.8
205.55929446220398,4.96,5.0,0.040000000000000036,4.79
205.8090305328369,4.86,5.0,0.13999999999999968,4.8
206.07491278648376,4.98,5.0,0.019999999999999574,4.8
206.3414545059204,4.88,5.0,0.1200000000000001,4.819
206.60747838020325,4.93,5.0,0.07000000000000028,4.819
206.8732054233551,4.86,5.0,0.13999999999999968,4.79
207.14013504981995,4.93,5.0,0.07000000000000028,4.878
207.38859009742737,4.96,5.0,0.040000000000000036,4.809
207.44004011154175,4.93,5.0,0.07000000000000028,4.761
207.65658164024353,4.96,5.0,0.040000000000000036,4.819
207.92184591293335,4.98,5.0,0.019999999999999574,4.848
208.18917751312256,5.1,5.0,-0.09999999999999964,4.79
208.45390272140503,4.96,5.0,0.040000000000000036,4.819
208.72172260284424,4.98,5.0,0.019999999999999574,4.878
209.0352098941803,4.91,5.0,0.08999999999999986,4.8
209.76980304718018,4.93,5.0,0.07000000000000028,4.868
210.0354528427124,4.91,5.0,0.08999999999999986,4.78
210.30328059196472,4.93,5.0,0.07000000000000028,4.809
210.56821203231812,4.88,5.0,0.1200000000000001,4.78
210.58434557914734,4.96,5.0,0.040000000000000036,4.839
210.81942415237427,4.93,5.0,0.07000000000000028,4.839
211.0837996006012,4.91,5.0,0.08999999999999986,4.8
211.13640594482422,4.96,5.0,0.040000000000000036,4.829
211.35197591781616,4.96,5.0,0.040000000000000036,4.79
211.38296675682068,4.91,5.0,0.08999999999999986,4.78
211.61681461334229,4.96,5.0,0.040000000000000036,4.819
211.88480043411255,4.93,5.0,0.07000000000000028,4.839
212.15000200271606,4.98,5.0,0.019999999999999574,4.8
212.4160554409027,4.93,5.0,0.07000000000000028,4.839
212.6651029586792,4.88,5.0,0.1200000000000001,4.819
212.93266320228577,4.93,5.0,0.07000000000000028,4.79
213.1977617740631,4.98,5.0,0.019999999999999574,4.839
213.46390914916992,4.93,5.0,0.07000000000000028,4.819
213.73032069206238,4.98,5.0,0.019999999999999574,4.848
213.9977536201477,4.91,5.0,0.08999999999999986,4.8
214.2467691898346,4.96,5.0,0.040000000000000036,4.819
214.5138075351715,5.03,5.0,-0.03000000000000025,4.79
214.77914690971375,4.88,5.0,0.1200000000000001,4.819
215.04642629623413,4.96,5.0,0.040000000000000036,4.79
215.3123106956482,4.93,5.0,0.07000000000000028,4.809
215.5790455341339,4.88,5.0,0.1200000000000001,4.848
215.82726860046387,4.91,5.0,0.08999999999999986,4.77
215.87591814994812,4.96,5.0,0.040000000000000036,4.79
216.09481835365295,4.93,5.0,0.07000000000000028,4.829
216.1113154888153,4.98,5.0,0.019999999999999574,4.839
216.35982394218445,4.98,5.0,0.019999999999999574,4.809
216.62694120407104,4.98,5.0,0.019999999999999574,4.848
216.8937542438507,4.93,5.0,0.07000000000000028,4.829
217.16005992889404,4.96,5.0,0.040000000000000036,4.829
217.4258427619934,4.88,5.0,0.1200000000000001,4.819
217.67607617378235,4.98,5.0,0.019999999999999574,4.8
217.942134141922,4.98,5.0,0.019999999999999574,4.839
218.20867252349854,5.0,5.0,0.0,4.819
218.473646402359,4.96,5.0,0.040000000000000036,4.858
218.74060559272766,4.93,5.0,0.07000000000000028,4.829
219.00696563720703,4.98,5.0,0.019999999999999574,4.819
219.25651860237122,4.91,5.0,0.08999999999999986,4.819
219.5228168964386,4.78,5.0,0.21999999999999975,4.848
219.7892928123474,4.96,5.0,0.040000000000000036,4.839
